target_id	length	eff_length	est_counts	tpm
lcl|NC_000964.3_cds_NP_387965.1_84	558	359	663	106.427
lcl|NC_000964.3_cds_NP_387966.1_85	1092	893	2004	129.324
lcl|NC_000964.3_cds_NP_387967.1_86	2433	2234	8915	229.97
lcl|NC_000964.3_cds_NP_387968.1_87	1377	1178	2876	140.694
lcl|NC_000964.3_cds_NP_387969.1_88	1083	884	1760	114.734
lcl|NC_000964.3_cds_NP_387970.1_89	1101	902	2338	149.373
lcl|NC_000964.3_cds_NP_387971.1_90	699	500	1187	136.809
lcl|NC_000964.3_cds_NP_387972.1_91	477	278	113	23.4243
lcl|NC_000964.3_cds_NP_387973.1_92	1452	1253	7634	351.103
lcl|NC_000964.3_cds_NP_387974.1_93	654	455	1121	141.98
lcl|NC_000964.3_cds_NP_387975.1_94	1401	1202	3074	147.378
lcl|NC_000964.3_cds_NP_387976.1_95	432	233	659	162.991
lcl|NC_000964.3_cds_NP_387977.1_96	750	551	1470	153.744
lcl|NC_000964.3_cds_NP_387978.1_97	513	314	560	102.776
lcl|NC_000964.3_cds_NP_387979.1_98	657	458	5024	632.146
lcl|NC_000964.3_cds_NP_387980.1_99	150	9.89467	130	757.138
lcl|NC_000964.3_cds_NP_387981.1_100	180	14.8011	612	2382.82
lcl|NC_000964.3_cds_NP_387982.1_101	534	335	1092	187.85
lcl|NC_000964.3_cds_NP_387983.2_102	426	227	15925	4042.84
lcl|NC_000964.3_cds_NP_387984.2_103	699	500	17055	1965.69
lcl|NC_000964.3_cds_NP_387985.2_104	501	302	5537	1056.58
lcl|NC_000964.3_cds_NP_387986.1_105	372	173	4550	1515.65
lcl|NC_000964.3_cds_NP_387987.1_106	606	407	843	119.362
lcl|NC_000964.3_cds_NP_387988.2_107	3582	3383	42594	725.57
lcl|NC_000964.3_cds_NP_387989.2_108	3600	3401	51139	866.52
lcl|NC_000964.3_cds_NP_387990.1_109	249	51.4386	2145	2403.1
lcl|NC_000964.3_cds_NP_387991.2_110	417	218	10032	2651.94
lcl|NC_000964.3_cds_NP_387992.2_111	471	272	10980	2326.3
lcl|NC_000964.3_cds_NP_387993.2_112	2079	1880	70331	2155.87
lcl|NC_000964.3_cds_NP_387994.1_113	1191	992	64486	3746.17
lcl|NC_000964.3_cds_NP_387995.2_114	957	758	459	34.8961
lcl|NC_000964.3_cds_NP_387996.1_115	309	110.001	2550	1335.91
lcl|NC_000964.3_cds_NP_387997.1_116	630	431	10251	1370.64
lcl|NC_000964.3_cds_NP_387998.1_117	624	425	8123	1101.44
lcl|NC_000964.3_cds_NP_387999.2_118	288	89.0189	2133	1380.83
lcl|NC_000964.3_cds_NP_388000.2_119	834	635	13672	1240.77
lcl|NC_000964.3_cds_NP_388001.1_120	279	80.0635	2393	1722.43
lcl|NC_000964.3_cds_NP_388002.1_121	342	143	3377	1360.91
lcl|NC_000964.3_cds_NP_388003.2_122	657	458	6862	863.413
lcl|NC_000964.3_cds_NP_388004.1_123	435	236	3495	853.431
lcl|NC_000964.3_cds_NP_388005.1_124	201	21.0033	530	1454.19
lcl|NC_000964.3_cds_NP_388006.1_125	264	65.3593	1657	1460.99
lcl|NC_000964.3_cds_NP_388007.1_126	369	170	3458	1172.22
lcl|NC_000964.3_cds_NP_388008.1_127	312	113	2309	1177.54
lcl|NC_000964.3_cds_NP_388009.1_128	540	341	5126	866.278
lcl|NC_000964.3_cds_NP_388010.1_129	186	16.2643	704	2494.42
lcl|NC_000964.3_cds_NP_388011.2_130	399	200	3726	1073.61
lcl|NC_000964.3_cds_NP_388012.1_131	540	341	5440	919.343
lcl|NC_000964.3_cds_NP_388013.2_132	363	164	3524	1238.3
lcl|NC_000964.3_cds_NP_388014.1_133	501	302	4315	823.393
lcl|NC_000964.3_cds_NP_388015.1_134	180	14.8011	335	1304.32
lcl|NC_000964.3_cds_NP_388016.1_135	441	242	4997	1189.95
lcl|NC_000964.3_cds_NP_388017.1_136	1296	1097	14210	746.484
lcl|NC_000964.3_cds_NP_388018.1_137	654	455	5703	722.313
lcl|NC_000964.3_cds_NP_388019.1_138	747	548	6997	735.808
lcl|NC_000964.3_cds_YP_003097669.1_139	225	33.0062	1486	2594.52
lcl|NC_000964.3_cds_NP_388020.1_140	219	29.4051	1151	2255.72
lcl|NC_000964.3_cds_NP_388021.1_141	114	6.91205	0	0
lcl|NC_000964.3_cds_NP_388022.2_142	366	167	2809	969.323
lcl|NC_000964.3_cds_NP_388023.1_143	396	197	3728	1090.54
lcl|NC_000964.3_cds_NP_388024.1_144	945	746	14526	1122.12
lcl|NC_000964.3_cds_NP_388025.1_145	363	164	3187	1119.88
lcl|NC_000964.3_cds_NP_388026.2_146	846	647	781	69.5633
lcl|NC_000964.3_cds_NP_388027.1_147	831	632	758	69.1171
lcl|NC_000964.3_cds_NP_388028.2_148	798	599	559	53.7797
lcl|NC_000964.3_cds_NP_388029.2_149	744	545	571	60.3772
lcl|NC_000964.3_cds_NP_388030.2_150	438	239	10152	2447.86
lcl|NC_000964.3_cds_NP_388031.1_151	393	194	7471	2219.27
lcl|NC_000964.3_cds_NP_388032.2_152	768	569	2462	249.35
lcl|NC_000964.3_cds_NP_388033.1_153	444	245	61	14.3482
lcl|NC_000964.3_cds_NP_388034.1_154	714	515	128	14.3231
lcl|NC_000964.3_cds_NP_388035.1_155	1059	860	4416	295.913
lcl|NC_000964.3_cds_NP_388036.1_156	558	359	647	103.859
lcl|NC_000964.3_cds_NP_388037.1_157	597	398	295	42.7142
lcl|NC_000964.3_cds_NP_388038.1_158	765	566	373	37.9774
lcl|NC_000964.3_cds_NP_388039.1_159	1437	1238	639	29.745
lcl|NC_000964.3_cds_NP_388040.2_160	921	722	662	52.8389
lcl|NC_000964.3_cds_NP_388041.2_161	753	554	4118	428.361
lcl|NC_000964.3_cds_NP_388042.2_162	1011	812	6803	482.812
lcl|NC_000964.3_cds_NP_388043.1_163	1005	806	9580	684.958
lcl|NC_000964.3_cds_NP_388044.1_164	954	755	30616	2336.87
lcl|NC_000964.3_cds_NP_388045.1_165	1590	1391	3168	131.248
lcl|NC_000964.3_cds_NP_388046.1_166	1245	1046	504	27.7672
lcl|NC_000964.3_cds_NP_388047.1_167	1929	1730	719	23.9506
lcl|NC_000964.3_cds_NP_388048.2_168	1326	1127	516	26.3851
lcl|NC_000964.3_cds_NP_388049.3_169	1368	1169	591	29.1344
lcl|NC_000964.3_cds_NP_388050.1_170	852	653	434	38.301
lcl|NC_000964.3_cds_NP_388051.1_171	915	716	679	54.65
lcl|NC_000964.3_cds_NP_388052.2_172	483	284	104	21.1032
lcl|NC_000964.3_cds_NP_388053.2_173	456	257	209	46.8648
lcl|NC_000964.3_cds_NP_388054.1_174	564	365	8972	1416.54
lcl|NC_000964.3_cds_NP_388055.1_175	627	428	9512	1280.74
lcl|NC_000964.3_cds_NP_388056.2_176	822	623	1004	92.8707
lcl|NC_000964.3_cds_NP_388057.2_177	1452	1253	2314	106.425
lcl|NC_000964.3_cds_NP_388058.1_178	1347	1148	2446	122.786
lcl|NC_000964.3_cds_NP_388059.1_179	1803	1604	25906	930.742
lcl|NC_000964.3_cds_YP_009513939.1_180	141	8.9467	3	19.3238
lcl|NC_000964.3_cds_NP_388061.1_181	912	713	270	21.8226
lcl|NC_000964.3_cds_NP_388062.1_182	636	437	46	6.0661
lcl|NC_000964.3_cds_NP_388063.1_183	540	341	59	9.97082
lcl|NC_000964.3_cds_NP_388064.1_184	1518	1319	155	6.77205
lcl|NC_000964.3_cds_NP_388065.2_185	2616	2417	262	6.2468
lcl|NC_000964.3_cds_NP_388067.1_186	528	329	57	9.98417
lcl|NC_000964.3_cds_NP_388068.1_187	291	92.0123	17	10.6472
lcl|NC_000964.3_cds_NP_388069.1_188	375	176	62	20.3008
lcl|NC_000964.3_cds_YP_003097670.1_189	303	104.002	243	134.647
lcl|NC_000964.3_cds_NP_388070.1_190	1173	974	306	18.1049
lcl|NC_000964.3_cds_NP_388071.1_191	315	116	7	3.47754
lcl|NC_000964.3_cds_NP_388072.1_192	168	12.4321	634	2938.85
lcl|NC_000964.3_cds_NP_388073.2_193	1233	1034	2613	145.63
lcl|NC_000964.3_cds_YP_003097671.1_194	1491	1292	2982	133.008
lcl|NC_000964.3_cds_NP_388077.1_195	720	521	1906	210.823
lcl|NC_000964.3_cds_NP_388078.2_196	1344	1145	2260	113.746
lcl|NC_000964.3_cds_NP_388079.2_197	516	317	554	100.713
lcl|NC_000964.3_cds_NP_388080.2_198	426	227	556	141.15
lcl|NC_000964.3_cds_NP_388081.2_199	978	779	174	12.872
lcl|NC_000964.3_cds_NP_388082.1_200	672	473	137	16.6914
lcl|NC_000964.3_cds_NP_388083.1_201	963	764	162	12.2195
lcl|NC_000964.3_cds_YP_003097672.1_202	264	65.3593	89	78.4722
lcl|NC_000964.3_cds_NP_388085.1_203	771	572	233	23.4743
lcl|NC_000964.3_cds_NP_388086.1_204	858	659	4181	365.618
lcl|NC_000964.3_cds_NP_388087.1_205	1185	986	1290	75.3956
lcl|NC_000964.3_cds_NP_388088.1_206	1389	1190	2075	100.486
lcl|NC_000964.3_cds_NP_388089.1_207	249	51.4386	11	12.3236
lcl|NC_000964.3_cds_NP_388090.1_208	192	17.9562	1	3.20937
lcl|NC_000964.3_cds_NP_388091.1_209	804	605	359	34.1958
lcl|NC_000964.3_cds_NP_388092.1_210	1254	1055	164	8.95828
lcl|NC_000964.3_cds_NP_388093.1_211	261	62.4871	358	330.161
lcl|NC_000964.3_cds_NP_388094.2_212	1620	1421	1662	67.4016
lcl|NC_000964.3_cds_NP_388095.1_213	882	683	4271	360.365
lcl|NC_000964.3_cds_NP_388096.1_214	1335	1136	500	25.3644
lcl|NC_000964.3_cds_NP_388097.1_215	249	51.4386	12	13.4439
lcl|NC_000964.3_cds_NP_388098.1_216	918	719	149	11.9424
lcl|NC_000964.3_cds_NP_388099.1_217	1251	1052	294	16.1051
lcl|NC_000964.3_cds_NP_388101.1_218	912	713	372	30.0668
lcl|NC_000964.3_cds_NP_388102.1_219	2199	2000	1223	35.2395
lcl|NC_000964.3_cds_NP_388103.1_220	921	722	248	19.7946
lcl|NC_000964.3_cds_NP_388104.1_221	828	629	250	22.9046
lcl|NC_000964.3_cds_NP_388105.1_222	1155	956	462	27.8495
lcl|NC_000964.3_cds_NP_388106.1_223	942	743	3757	291.397
lcl|NC_000964.3_cds_NP_388107.1_224	399	200	1023	294.767
lcl|NC_000964.3_cds_NP_388108.1_225	891	692	590	49.1337
lcl|NC_000964.3_cds_NP_388109.1_226	534	335	506	87.044
lcl|NC_000964.3_cds_NP_388110.1_227	489	290	336	66.7689
lcl|NC_000964.3_cds_NP_388111.1_228	792	593	654	63.556
lcl|NC_000964.3_cds_NP_388112.1_229	279	80.0635	24	17.2747
lcl|NC_000964.3_cds_NP_388113.1_230	1341	1142	3051	153.96
lcl|NC_000964.3_cds_NP_388114.1_231	888	689	605	50.6022
lcl|NC_000964.3_cds_NP_388115.1_232	969	770	3161	236.574
lcl|NC_000964.3_cds_NP_388116.1_233	1245	1046	830	45.7277
lcl|NC_000964.3_cds_NP_388117.1_234	1896	1697	332	11.2743
lcl|NC_000964.3_cds_NP_388118.1_235	750	551	259	27.0883
lcl|NC_000964.3_cds_NP_388119.1_236	708	509	129	14.6051
lcl|NC_000964.3_cds_NP_388120.1_237	276	77.0924	23	17.1929
lcl|NC_000964.3_cds_NP_388121.1_238	1071	872	1001	66.1532
lcl|NC_000964.3_cds_NP_388122.1_239	1413	1214	3043	144.45
lcl|NC_000964.3_cds_NP_388123.1_240	948	749	376	28.9294
lcl|NC_000964.3_cds_NP_388124.2_241	1437	1238	27	1.25683
lcl|NC_000964.3_cds_NP_388125.1_242	984	785	15	1.10117
lcl|NC_000964.3_cds_NP_388126.2_243	1233	1034	156	8.69435
lcl|NC_000964.3_cds_NP_388127.1_244	945	746	149	11.5101
lcl|NC_000964.3_cds_NP_388128.2_245	927	728	46	3.64133
lcl|NC_000964.3_cds_NP_388129.1_246	1467	1268	83	3.77218
lcl|NC_000964.3_cds_NP_388130.2_247	1368	1169	62	3.0564
lcl|NC_000964.3_cds_NP_388131.2_248	1368	1169	40	1.97187
lcl|NC_000964.3_cds_NP_388132.2_249	702	503	320	36.6619
lcl|NC_000964.3_cds_NP_388133.2_250	1533	1334	96	4.14714
lcl|NC_000964.3_cds_NP_388134.1_251	921	722	1935	154.446
lcl|NC_000964.3_cds_NP_388135.1_252	162	11.4723	1	5.02323
lcl|NC_000964.3_cds_NP_388136.1_253	939	740	53	4.12741
lcl|NC_000964.3_cds_NP_388137.2_254	681	482	140	16.7384
lcl|NC_000964.3_cds_NP_388138.2_255	936	737	138	10.7906
lcl|NC_000964.3_cds_NP_388139.2_256	924	725	221	17.5666
lcl|NC_000964.3_cds_NP_388140.3_257	687	488	130	15.3517
lcl|NC_000964.3_cds_YP_009513940.1_258	135	8.4028	0	0
lcl|NC_000964.3_cds_NP_388141.1_259	387	188	162	49.6581
lcl|NC_000964.3_cds_NP_388142.2_260	429	230	35	8.76947
lcl|NC_000964.3_cds_NP_388143.2_261	732	533	128	13.8394
lcl|NC_000964.3_cds_YP_003097673.1_262	177	14.1447	0	0
lcl|NC_000964.3_cds_NP_388144.2_263	1752	1553	7906	293.372
lcl|NC_000964.3_cds_NP_388145.2_264	213	26.221	385	846.145
lcl|NC_000964.3_cds_NP_388146.2_265	729	530	957	104.057
lcl|NC_000964.3_cds_NP_388147.1_266	648	449	479	61.4784
lcl|NC_000964.3_cds_NP_388148.2_267	1113	914	786	49.5575
lcl|NC_000964.3_cds_NP_388149.1_268	1440	1241	780	36.2206
lcl|NC_000964.3_cds_NP_388150.1_269	567	368	366	57.3148
lcl|NC_000964.3_cds_NP_388151.1_270	1128	929	104	6.45135
lcl|NC_000964.3_cds_NP_388152.1_271	639	440	1282	167.907
lcl|NC_000964.3_cds_NP_388153.1_272	384	185	388	120.863
lcl|NC_000964.3_cds_NP_388154.1_273	1077	878	1764	115.781
lcl|NC_000964.3_cds_NP_388155.1_274	957	758	298	22.6558
lcl|NC_000964.3_cds_NP_388156.1_275	702	503	255	29.215
lcl|NC_000964.3_cds_NP_388157.1_276	741	542	63	6.69845
lcl|NC_000964.3_cds_NP_388158.1_277	1161	962	102	6.11024
lcl|NC_000964.3_cds_NP_388159.1_278	933	734	1575	123.657
lcl|NC_000964.3_cds_NP_388160.1_279	1065	866	4069	270.772
lcl|NC_000964.3_cds_YP_009513941.1_280	132	8.15346	0	0
lcl|NC_000964.3_cds_NP_388161.1_281	1419	1220	638	30.1366
lcl|NC_000964.3_cds_NP_388162.1_282	1362	1163	404	20.0187
lcl|NC_000964.3_cds_NP_388163.1_283	504	305	161	30.42
lcl|NC_000964.3_cds_NP_388164.1_284	1122	923	2615	163.269
lcl|NC_000964.3_cds_NP_388165.1_285	777	578	68	6.77976
lcl|NC_000964.3_cds_NP_388166.1_286	1686	1487	174	6.74328
lcl|NC_000964.3_cds_NP_388167.1_287	960	761	22337	1691.51
lcl|NC_000964.3_cds_NP_388168.1_288	696	497	1557	180.537
lcl|NC_000964.3_cds_NP_388169.1_289	843	644	1528	136.732
lcl|NC_000964.3_cds_NP_388170.2_290	996	797	292	21.1134
lcl|NC_000964.3_cds_NP_388171.1_291	600	401	2844	408.713
lcl|NC_000964.3_cds_NP_388172.1_292	582	383	3791	570.411
lcl|NC_000964.3_cds_NP_388173.1_293	579	380	4228	641.187
lcl|NC_000964.3_cds_NP_388174.1_294	774	575	5412	542.404
lcl|NC_000964.3_cds_NP_388175.1_295	1614	1415	3350	136.434
lcl|NC_000964.3_cds_NP_388176.1_296	1092	893	2775	179.079
lcl|NC_000964.3_cds_NP_388177.1_297	1203	1004	2909	166.972
lcl|NC_000964.3_cds_NP_388178.1_298	1173	974	144	8.51994
lcl|NC_000964.3_cds_NP_388179.1_299	303	104.002	258	142.959
lcl|NC_000964.3_cds_NP_388180.2_300	1257	1058	6022	328.011
lcl|NC_000964.3_cds_NP_388181.1_301	849	650	3859	342.133
lcl|NC_000964.3_cds_NP_388182.1_302	882	683	4787	403.902
lcl|NC_000964.3_cds_NP_388183.2_303	1152	953	1690	102.194
lcl|NC_000964.3_cds_NP_388184.2_304	1434	1235	970	45.2624
lcl|NC_000964.3_cds_NP_388185.2_305	582	383	166	24.9771
lcl|NC_000964.3_cds_NP_388186.2_306	1980	1781	1423	46.0441
lcl|NC_000964.3_cds_NP_388187.2_307	966	767	95	7.13775
lcl|NC_000964.3_cds_NP_388188.2_308	1626	1427	89	3.59417
lcl|NC_000964.3_cds_NP_388189.2_309	1539	1340	683	29.3731
lcl|NC_000964.3_cds_NP_388190.2_310	465	266	123	26.6475
lcl|NC_000964.3_cds_NP_388191.1_311	630	431	174	23.2651
lcl|NC_000964.3_cds_NP_388192.2_312	762	563	223	22.826
lcl|NC_000964.3_cds_NP_388193.2_313	1341	1142	77	3.8856
lcl|NC_000964.3_cds_NP_388194.3_314	597	398	8	1.15835
lcl|NC_000964.3_cds_NP_388195.1_315	819	620	2070	192.403
lcl|NC_000964.3_cds_NP_388196.2_316	594	395	234	34.1391
lcl|NC_000964.3_cds_NP_388197.2_317	561	362	576	91.6953
lcl|NC_000964.3_cds_NP_388198.2_318	762	563	18053	1847.88
lcl|NC_000964.3_cds_NP_388199.2_319	975	776	135	10.0255
lcl|NC_000964.3_cds_NP_388200.1_320	957	758	1784	135.631
lcl|NC_000964.3_cds_NP_388201.1_321	783	584	608	59.9962
lcl|NC_000964.3_cds_NP_388202.1_322	912	713	836	67.5694
lcl|NC_000964.3_cds_NP_388203.2_323	1548	1349	1929	82.405
lcl|NC_000964.3_cds_NP_388204.2_324	1422	1223	1360	64.0834
lcl|NC_000964.3_cds_NP_388205.2_325	1236	1037	1235	68.6312
lcl|NC_000964.3_cds_NP_388206.1_326	858	659	254	22.2117
lcl|NC_000964.3_cds_NP_388207.1_327	885	686	154	12.9369
lcl|NC_000964.3_cds_NP_388208.1_328	855	656	203	17.833
lcl|NC_000964.3_cds_NP_388209.1_329	1011	812	1876	133.14
lcl|NC_000964.3_cds_NP_388210.1_330	1452	1253	6257	287.772
lcl|NC_000964.3_cds_NP_388211.1_331	321	122	865	408.591
lcl|NC_000964.3_cds_NP_388212.1_332	2418	2219	9276	240.9
lcl|NC_000964.3_cds_NP_388213.2_333	2133	1934	233	6.94277
lcl|NC_000964.3_cds_NP_388214.2_334	2316	2117	272	7.40425
lcl|NC_000964.3_cds_NP_388215.2_335	1206	1007	225	12.8762
lcl|NC_000964.3_cds_NP_388216.2_336	915	716	6175	497.001
lcl|NC_000964.3_cds_NP_388217.2_337	585	386	3309	494.018
lcl|NC_000964.3_cds_YP_003097674.1_338	186	16.2643	4213	14927.6
lcl|NC_000964.3_cds_NP_388218.1_339	1194	995	73473	4255.38
lcl|NC_000964.3_cds_NP_388219.1_340	681	482	807	96.485
lcl|NC_000964.3_cds_NP_388220.1_341	864	665	526	45.5824
lcl|NC_000964.3_cds_YP_009513942.1_342	198	19.9132	19	54.9852
lcl|NC_000964.3_cds_NP_388221.1_343	456	257	199	44.6224
lcl|NC_000964.3_cds_NP_388222.1_344	333	134	32	13.7619
lcl|NC_000964.3_cds_NP_388223.1_345	1434	1235	1927	89.9183
lcl|NC_000964.3_cds_NP_388224.1_346	399	200	109	31.4072
lcl|NC_000964.3_cds_NP_388225.3_347	450	251	113	25.9441
lcl|NC_000964.3_cds_NP_388226.2_348	1722	1523	784	29.6653
lcl|NC_000964.3_cds_NP_388227.1_349	558	359	374	60.0358
lcl|NC_000964.3_cds_NP_388228.1_350	633	434	507	67.3211
lcl|NC_000964.3_cds_NP_388229.2_351	363	164	78	27.4084
lcl|NC_000964.3_cds_NP_388230.2_352	10764	10565	8320.71	45.3862
lcl|NC_000964.3_cds_NP_388231.2_353	10752	10553	8574.29	46.8226
lcl|NC_000964.3_cds_NP_388232.1_354	141	8.9467	0	0
lcl|NC_000964.3_cds_NP_388233.2_355	3828	3629	2864	45.4799
lcl|NC_000964.3_cds_NP_388234.1_356	729	530	528	57.4105
lcl|NC_000964.3_cds_NP_388235.2_357	1227	1028	1083	60.7112
lcl|NC_000964.3_cds_NP_388236.1_358	558	359	556	89.2511
lcl|NC_000964.3_cds_NP_388237.2_359	939	740	130	10.1238
lcl|NC_000964.3_cds_NP_388238.1_360	1335	1136	263	13.3417
lcl|NC_000964.3_cds_NP_388240.2_361	648	449	308	39.531
lcl|NC_000964.3_cds_NP_388241.2_362	744	545	424	44.8335
lcl|NC_000964.3_cds_NP_388242.1_363	705	506	351	39.9751
lcl|NC_000964.3_cds_NP_388243.2_364	807	608	770	72.9828
lcl|NC_000964.3_cds_NP_388244.1_365	873	674	55	4.70258
lcl|NC_000964.3_cds_NP_388245.1_366	615	416	134	18.5628
lcl|NC_000964.3_cds_NP_388246.1_367	1422	1223	374	17.6229
lcl|NC_000964.3_cds_YP_003097675.1_368	228	34.966	26	42.8509
lcl|NC_000964.3_cds_NP_388247.2_369	465	266	132	28.5973
lcl|NC_000964.3_cds_NP_388248.2_370	846	647	280	24.9395
lcl|NC_000964.3_cds_NP_388249.2_371	1479	1280	396	17.8286
lcl|NC_000964.3_cds_NP_388250.1_372	1755	1556	72	2.66659
lcl|NC_000964.3_cds_NP_388251.1_373	222	31.1527	0	0
lcl|NC_000964.3_cds_NP_388252.1_374	1635	1436	64	2.56838
lcl|NC_000964.3_cds_NP_388253.1_375	1224	1025	71	3.99179
lcl|NC_000964.3_cds_NP_388254.1_376	1122	923	90	5.61919
lcl|NC_000964.3_cds_NP_388255.1_377	681	482	23	2.74988
