target_id	length	eff_length	est_counts	tpm
lcl|NC_000962.3_cds_NP_214763.1_255	822	623	1823	253.288
lcl|NC_000962.3_cds_NP_214764.1_256	294	95.0079	2082	1896.87
lcl|NC_000962.3_cds_NP_214765.1_257	480	281	104	32.0363
lcl|NC_000962.3_cds_NP_214766.1_258	2562	2363	633	23.1876
lcl|NC_000962.3_cds_NP_214767.1_259	357	158	47	25.7488
lcl|NC_000962.3_cds_NP_214768.1_260	525	326	137	36.3763
lcl|NC_000962.3_cds_YP_177703.1_261	1485	1286	454	30.5584
lcl|NC_000962.3_cds_YP_177704.1_262	1671	1472	1236	72.6819
lcl|NC_000962.3_cds_YP_177620.1_263	375	176	426	209.514
lcl|NC_000962.3_cds_NP_214772.1_264	456	257	150	50.5212
lcl|NC_000962.3_cds_NP_214773.1_265	744	545	38	6.03535
lcl|NC_000962.3_cds_NP_214774.1_266	1146	947	53	4.84442
lcl|NC_000962.3_cds_NP_214775.1_267	1410	1211	40	2.85911
lcl|NC_000962.3_cds_NP_214776.1_268	546	347	324	80.8223
lcl|NC_000962.3_cds_NP_214777.1_269	903	704	542	66.6411
lcl|NC_000962.3_cds_NP_214778.1_270	633	434	331	66.0167
lcl|NC_000962.3_cds_YP_177705.1_271	993	794	839	91.4654
lcl|NC_000962.3_cds_NP_214780.1_272	3630	3431	1143	28.8364
lcl|NC_000962.3_cds_NP_214781.1_273	1392	1193	1626	117.977
lcl|NC_000962.3_cds_NP_214782.1_274	510	311	608	169.223
lcl|NC_000962.3_cds_NP_214783.1_275	1194	995	472	41.0615
lcl|NC_000962.3_cds_NP_214784.1_276	1683	1484	3931	229.29
lcl|NC_000962.3_cds_NP_214785.1_277	2196	1997	3309	143.428
lcl|NC_000962.3_cds_NP_214786.1_278	1134	935	895	82.8566
lcl|NC_000962.3_cds_NP_214787.1_279	621	422	189	38.7672
lcl|NC_000962.3_cds_NP_214788.1_280	582	383	293	66.2193
lcl|NC_000962.3_cds_YP_177706.1_281	726	527	1116	183.303
lcl|NC_000962.3_cds_NP_214790.1_282	921	722	2453	294.087
lcl|NC_000962.3_cds_NP_214791.1_283	429	230	315.21	118.628
lcl|NC_000962.3_cds_YP_177707.1_284	2874	2675	549.677	17.7869
lcl|NC_000962.3_cds_YP_177708.1_285	2514	2315	1031.32	38.562
lcl|NC_000962.3_cds_YP_177709.1_286	1611	1412	570	34.9426
lcl|NC_000962.3_cds_NP_214795.1_287	909	710	1138	138.739
lcl|NC_000962.3_cds_NP_214796.1_288	1896	1697	7014	357.766
lcl|NC_000962.3_cds_NP_214797.1_289	1617	1418	6060	369.923
lcl|NC_000962.3_cds_NP_214798.1_290	3993	3794	12450	284.045
lcl|NC_000962.3_cds_YP_177710.1_291	309	110.001	1159	912.018
lcl|NC_000962.3_cds_YP_177711.1_292	1542	1343	4317	278.241
lcl|NC_000962.3_cds_NP_214801.1_293	294	95.0079	666	606.778
lcl|NC_000962.3_cds_NP_214802.1_294	291	92.0123	1400	1317.04
lcl|NC_000962.3_cds_NP_214803.1_295	888	689	4310	541.469
lcl|NC_000962.3_cds_NP_214804.1_296	1419	1220	4888	346.806
lcl|NC_000962.3_cds_NP_214805.1_297	1386	1187	5613	409.317
lcl|NC_000962.3_cds_NP_214806.1_298	996	797	2427	263.589
lcl|NC_000962.3_cds_NP_214807.1_299	1203	1004	1720	148.289
lcl|NC_000962.3_cds_NP_214808.1_300	786	587	287	42.3213
lcl|NC_000962.3_cds_NP_214809.1_301	804	605	1139	162.961
lcl|NC_000962.3_cds_YP_177712.1_302	1398	1199	1074	77.5355
lcl|NC_000962.3_cds_YP_177713.1_303	1776	1577	4006	219.885
lcl|NC_000962.3_cds_NP_214812.1_304	228	34.966	166	410.939
lcl|NC_000962.3_cds_NP_214813.1_305	303	104.002	561	466.914
lcl|NC_000962.3_cds_NP_214814.1_306	222	31.1527	123	341.763
lcl|NC_000962.3_cds_NP_214815.1_307	426	227	877	334.418
lcl|NC_000962.3_cds_NP_214816.1_308	633	434	632	126.05
lcl|NC_000962.3_cds_NP_214817.1_309	909	710	734	89.4856
lcl|NC_000962.3_cds_YP_177714.1_310	6615	6416	1896.44	25.5853
lcl|NC_000962.3_cds_YP_177715.1_311	2892	2693	994.555	31.9675
lcl|NC_000962.3_cds_NP_214820.1_312	672	473	179	32.7572
lcl|NC_000962.3_cds_NP_214821.1_313	483	284	452	137.764
lcl|NC_000962.3_cds_NP_214822.1_314	717	518	669	111.792
lcl|NC_000962.3_cds_NP_214823.1_315	657	458	3273	618.58
lcl|NC_000962.3_cds_NP_214824.1_316	492	293	387	114.33
lcl|NC_000962.3_cds_NP_214825.1_317	1230	1031	400	33.5828
lcl|NC_000962.3_cds_NP_214826.1_318	1863	1664	4186	217.752
lcl|NC_000962.3_cds_NP_214827.1_319	387	188	1469	676.362
lcl|NC_000962.3_cds_NP_214828.1_320	663	464	2900	540.998
lcl|NC_000962.3_cds_NP_214829.1_321	885	686	4005	505.352
lcl|NC_000962.3_cds_NP_214830.1_322	615	416	886	184.355
lcl|NC_000962.3_cds_NP_214831.1_323	771	572	1222	184.923
lcl|NC_000962.3_cds_YP_177716.1_324	795	596	340	49.3797
lcl|NC_000962.3_cds_NP_214833.1_325	669	470	494	90.9797
lcl|NC_000962.3_cds_NP_214834.1_326	663	464	120	22.3861
lcl|NC_000962.3_cds_NP_214835.1_327	573	374	576	133.311
lcl|NC_000962.3_cds_NP_214836.1_328	1332	1133	117	8.93864
lcl|NC_000962.3_cds_NP_214837.1_329	672	473	152	27.8162
lcl|NC_000962.3_cds_NP_214838.1_330	681	482	84	15.0851
lcl|NC_000962.3_cds_NP_214839.1_331	225	33.0062	8	20.9802
lcl|NC_000962.3_cds_NP_214840.1_332	456	257	18	6.06254
lcl|NC_000962.3_cds_NP_214841.1_333	1350	1151	81	6.09151
lcl|NC_000962.3_cds_NP_214842.1_334	603	404	322	68.9906
lcl|NC_000962.3_cds_NP_214843.1_335	627	428	154	31.1453
lcl|NC_000962.3_cds_NP_214844.1_336	741	542	87	13.8943
lcl|NC_000962.3_cds_NP_214845.1_337	1167	968	288	25.7533
lcl|NC_000962.3_cds_NP_214846.1_338	786	587	475	70.044
lcl|NC_000962.3_cds_NP_214847.1_339	375	176	126	61.9688
lcl|NC_000962.3_cds_NP_214848.1_340	867	668	353	45.7418
lcl|NC_000962.3_cds_YP_177717.1_341	516	317	145	39.5935
lcl|NC_000962.3_cds_NP_214850.1_342	1512	1313	2557.38	168.596
lcl|NC_000962.3_cds_NP_214851.1_343	1290	1091	2430	192.796
lcl|NC_000962.3_cds_NP_214852.1_344	2649	2450	9097	321.401
lcl|NC_000962.3_cds_NP_214853.1_345	2499	2300	1078	40.5701
lcl|NC_000962.3_cds_NP_214854.1_346	540	341	162	41.1222
lcl|NC_000962.3_cds_NP_214855.1_347	1440	1241	3683	256.889
lcl|NC_000962.3_cds_NP_214856.1_348	1923	1724	1956	98.208
lcl|NC_000962.3_cds_NP_214857.1_349	1482	1283	2042	137.767
lcl|NC_000962.3_cds_NP_214858.1_350	561	362	238	56.9094
lcl|NC_000962.3_cds_NP_214859.1_351	411	212	274	111.874
lcl|NC_000962.3_cds_YP_177718.1_352	1464	1265	4938	337.891
lcl|NC_000962.3_cds_NP_214861.1_353	987	788	2384	261.876
lcl|NC_000962.3_cds_NP_214862.1_354	654	455	1269	241.416
lcl|NC_000962.3_cds_NP_214863.1_355	660	461	1049	196.965
lcl|NC_000962.3_cds_NP_214864.1_356	1878	1679	7058	363.87
lcl|NC_000962.3_cds_NP_214865.1_357	708	509	1962	333.654
lcl|NC_000962.3_cds_YP_177719.1_358	1188	989	3349	293.112
lcl|NC_000962.3_cds_NP_214867.1_359	381	182	262	124.608
lcl|NC_000962.3_cds_YP_177720.1_360	426	227	347	132.318
lcl|NC_000962.3_cds_YP_177721.2_361	9903	9704	3617	32.2636
lcl|NC_000962.3_cds_NP_214870.1_362	645	446	757	146.919
lcl|NC_000962.3_cds_NP_214871.1_363	1299	1100	707	55.6342
lcl|NC_000962.3_cds_NP_214872.1_364	648	449	127	24.4835
lcl|NC_000962.3_cds_NP_214873.1_365	780	581	471	70.1714
lcl|NC_000962.3_cds_NP_214874.1_366	438	239	402	145.594
lcl|NC_000962.3_cds_NP_214875.1_367	828	629	1477	203.257
lcl|NC_000962.3_cds_NP_214876.1_368	1383	1184	1219	89.1184
lcl|NC_000962.3_cds_NP_214877.1_369	1035	836	3214	332.778
lcl|NC_000962.3_cds_NP_214878.1_370	684	485	1445	257.894
lcl|NC_000962.3_cds_NP_214879.1_371	1131	932	755	70.1207
lcl|NC_000962.3_cds_NP_214880.1_372	594	395	213	46.6765
lcl|NC_000962.3_cds_NP_214881.1_373	390	191	333	150.913
lcl|NC_000962.3_cds_NP_214882.1_374	1212	1013	110	9.39937
lcl|NC_000962.3_cds_NP_214883.1_375	516	317	53	14.4721
lcl|NC_000962.3_cds_NP_214884.1_376	897	698	111	13.7652
lcl|NC_000962.3_cds_NP_214885.1_377	594	395	20	4.38277
lcl|NC_000962.3_cds_NP_214886.1_378	756	557	22	3.41887
